Visit_ID,Tourist_Origin,Destination _City,Destination_Type,Visitor_Type,Season,Visit_Date,Visitors_Count,Average_Rating,Revenue_USD,Average_Spending
VIS11667,Singapore,Kuala Lumpur,Beach,International,Winter,12/15/2021,4513,2.68,948641.57,210.2019876
VIS11668,France,Kochi,Beach,Domestic,Monsoon,5/20/2023,1713,3.42,481227.58,280.9267834
VIS11669,Singapore,Dubai,City Tourism,International,Monsoon,10/1/2023,2959,4.4,175291.35,59.24006421
VIS11670,Indonesia,Paris,Heritage,International,Summer,4/5/2022,1066,2.76,163910.7,153.7623827
VIS11671,Indonesia,Singapore,Beach,International,Monsoon,5/21/2021,1724,2.79,39160.1,22.71467517
VIS11672,Indonesia,Paris,Beach,Domestic,Summer,11/16/2023,4666,2.99,1079242.16,231.2992199
VIS11673,India,Dubai,Beach,International,Winter,1/4/2023,3156,2.51,834398.47,264.3848131
VIS11674,Italy,Kochi,Heritage,International,Summer,12/31/2021,832,4.16,58292.28,70.06283654
VIS11675,Italy,Singapore,Wildlife,International,Monsoon,2/28/2022,2042,3.84,400973.19,196.3629726
VIS11676,Dubai,Munnar,City Tourism,International,Monsoon,2/20/2022,636,3.85,18153.98,28.54399371
VIS11677,France,Rome,City Tourism,Domestic,Winter,1/12/2023,3221,4.21,957251.3,297.1907172
VIS11678,India,Bangkok,Heritage,Domestic,Winter,,1142,4.41,93988.52,82.30168126
VIS11679,Indonesia,Rome,City Tourism,International,Monsoon,9/8/2022,4157,3.8,430992.17,103.6786553
VIS11680,Malaysia,Bali,Heritage,International,Winter,9/19/2021,1781,3.4,184094.46,103.3657833
VIS11681,India,Kochi,Adventure,International,Summer,9/6/2021,1589,2.79,292407.93,184.0200944
VIS11682,Malaysia,Munnar,Beach,Domestic,Winter,2/20/2024,1818,4.55,442403.04,243.3460066
VIS11683,Dubai,Paris,Beach,International,Summer,9/14/2021,1428,3.7,337709.21,236.4910434
VIS11684,Indonesia,Munnar,City Tourism,Domestic,Winter,9/4/2022,1818,2.96,514374.7,282.9343784
VIS11685,India,Kuala Lumpur,Wildlife,International,Summer,8/14/2023,480,3.84,63452.11,132.1918958
VIS11686,Italy,Kuala Lumpur,City Tourism,International,Monsoon,7/13/2021,4116,3.72,1076431.18,261.5236103
VIS11687,Malaysia,Alappuzha,Heritage,Domestic,Summer,4/29/2021,3167,3.22,155280.37,49.03074518
VIS11688,Dubai,Singapore,Beach,International,Summer,6/20/2022,4900,3.19,198895.56,40.59093061
VIS11689,Malaysia,Kochi,Wildlife,International,Monsoon,8/28/2022,1308,4.73,220635.61,168.681659
VIS11690,Indonesia,Munnar,Hill Station,International,Summer,2/25/2021,4612,2.72,455720.81,98.81197095
VIS11691,Singapore,Alappuzha,Beach,International,Monsoon,6/2/2023,297,2.77,32604.96,109.7810101
VIS11692,Italy,Bali,Hill Station,International,Winter,1/8/2022,2444,3.84,346844.83,141.9168699
VIS11693,France,Alappuzha,Hill Station,International,Monsoon,,3989,2.73,297175.5,74.49874655
VIS11694,Dubai,Kochi,Wildlife,International,Summer,8/20/2021,262,3.84,65879.54,251.448626
VIS11695,Thailand,Singapore,Wildlife,Domestic,Winter,2/10/2022,4383,3.1,229784.08,52.42621036
VIS11696,India,Alappuzha,Beach,Domestic,Summer,3/14/2024,3491,4.5,506631.84,145.1251332
VIS11697,Indonesia,Singapore,City Tourism,Domestic,Summer,2/14/2023,1917,4.26,551749.23,287.819108
VIS11698,France,Munnar,City Tourism,International,Summer,10/18/2023,373,3.64,19862.02,53.24938338
VIS11699,Singapore,Dubai,City Tourism,International,Monsoon,9/10/2023,2322,4.04,530787.97,228.590857
VIS11700,Malaysia,Paris,City Tourism,International,Monsoon,3/21/2023,2273,3.05,289413.47,127.3266476
VIS11701,India,Kochi,Heritage,Domestic,Summer,3/13/2022,630,3.33,138740.61,220.2231905
VIS11702,Singapore,Bali,Beach,Domestic,Monsoon,7/12/2022,145,3.93,3433.25,23.67758621
VIS11703,Italy,Kuala Lumpur,City Tourism,International,Winter,3/16/2023,3111,2.97,703483.17,226.1276663
VIS11704,Indonesia,Bangkok,City Tourism,International,Monsoon,5/16/2021,893,3.94,169265.83,189.547402
VIS11705,Malaysia,Alappuzha,Wildlife,Domestic,Winter,8/29/2023,3189,3.08,227872.9,71.45591094
VIS11706,India,Bali,Hill Station,Domestic,Summer,12/23/2021,3914,3.63,1018224.73,260.1493945
VIS11707,India,Alappuzha,Heritage,Domestic,Winter,9/10/2022,1228,3.05,137203.15,111.7289495
VIS11708,Dubai,Kuala Lumpur,City Tourism,International,Monsoon,5/1/2022,3175,4.3,741156.63,233.4351591
VIS11709,Thailand,Alappuzha,Adventure,International,Monsoon,7/27/2022,2326,4.5,256859,110.4294927
VIS11710,Thailand,Dubai,City Tourism,International,Summer,8/12/2021,3503,3.51,932061.32,266.0751699
VIS11711,Thailand,Rome,Heritage,International,Winter,1/5/2021,353,2.67,31373.11,88.87566572
VIS11712,Italy,Rome,Beach,International,Summer,1/19/2024,2494,4.39,575581.26,230.7863913
VIS11713,India,Kuala Lumpur,Adventure,Domestic,Summer,6/27/2022,4113,4.82,482107.52,117.215541
VIS11714,France,Kochi,Wildlife,International,Summer,10/19/2021,4082,4.84,1003547.03,245.8468961
VIS11715,Malaysia,Kochi,Wildlife,Domestic,Monsoon,2/10/2023,89,4.35,15375,172.752809
VIS11716,France,Paris,Adventure,Domestic,Monsoon,3/28/2023,1750,3.27,509556.13,291.1749314
VIS11717,Singapore,Rome,Heritage,International,Summer,1/7/2023,1208,4.76,90107.37,74.59219371
VIS11718,Italy,Dubai,City Tourism,International,Monsoon,7/21/2023,4345,4.85,424395.11,97.67436364
VIS11719,Singapore,Kuala Lumpur,Wildlife,Domestic,Summer,4/21/2023,4408,3.39,699414.74,158.6694056
VIS11720,Thailand,Kochi,Wildlife,International,Summer,7/28/2023,1815,3.26,541725.8,298.4715152
VIS11721,Indonesia,Paris,Wildlife,International,Summer,4/8/2022,451,3.52,47114.16,104.4659867
VIS11722,India,Dubai,Wildlife,International,Monsoon,2/13/2024,759,3.45,115354.42,151.982108
VIS11723,Italy,Munnar,Adventure,International,Monsoon,1/21/2022,4571,2.76,1005057.76,219.8769985
VIS11724,Italy,Paris,City Tourism,Domestic,Winter,7/31/2022,4391,3.52,454492.66,103.5055022
VIS11725,Dubai,Munnar,Wildlife,Domestic,Monsoon,1/14/2024,2042,3.55,74710.11,36.58673359
VIS11726,Thailand,Bali,Wildlife,International,Winter,2/15/2023,3716,4.46,391940.4,105.4737352
VIS11727,Dubai,Dubai,Hill Station,International,Monsoon,5/12/2021,4590,3.81,775192.18,168.8871852
VIS11728,Singapore,Bali,Beach,Domestic,Monsoon,12/8/2022,2806,3.62,640076.29,228.1098681
VIS11729,India,Paris,Hill Station,International,Winter,10/15/2021,2140,4.12,345416.06,161.4093738
VIS11730,Indonesia,Bali,Heritage,International,Winter,8/3/2022,1826,2.75,179103.31,98.08505476
VIS11731,Dubai,Rome,Heritage,International,Summer,8/5/2021,1766,4.85,352432.85,199.5656002
VIS11732,Thailand,Kuala Lumpur,Hill Station,Domestic,Monsoon,3/10/2022,1309,3.64,268182.68,204.8759969
VIS11733,Malaysia,Paris,Hill Station,International,Winter,10/3/2022,2175,4.71,55513.22,25.52331954
VIS11734,France,Alappuzha,Heritage,International,Monsoon,3/6/2024,3280,4.93,397939.48,121.3230122
VIS11735,India,Singapore,City Tourism,Domestic,Monsoon,8/29/2021,3554,3.28,312674.57,87.97821328
VIS11736,Italy,Alappuzha,Hill Station,Domestic,Winter,11/12/2021,1118,4.37,82075.32,73.4126297
VIS11737,Indonesia,Kochi,Hill Station,International,Winter,10/23/2021,4631,4.12,384206.64,82.96407687
VIS11738,Singapore,Dubai,Beach,International,Winter,2/11/2022,140,3.22,35626.27,254.4733571
VIS11739,Dubai,Kuala Lumpur,Heritage,International,Monsoon,,3040,4.93,801934.4,263.7942105
VIS11740,Dubai,Singapore,Beach,International,Summer,4/26/2023,4478,3.34,272134.51,60.77144038
VIS11741,India,Singapore,Beach,International,Monsoon,3/4/2024,3524,2.68,666342.9,189.0870885
VIS11742,Singapore,Munnar,Hill Station,Domestic,Monsoon,6/22/2021,1926,4.19,204454.74,106.155109
VIS11743,India,Paris,City Tourism,Domestic,Winter,12/11/2023,2380,2.61,242033.5,101.6947479
VIS11744,Dubai,Rome,City Tourism,International,Winter,8/4/2021,1759,3.22,419247.99,238.3445082
VIS11745,Thailand,Singapore,Beach,Domestic,Winter,11/19/2023,3036,4.96,747065.18,246.0688999
VIS11746,Singapore,Kuala Lumpur,Beach,Domestic,Monsoon,2/3/2021,4166,3.48,653614.5,156.8925828
VIS11747,Thailand,Rome,Wildlife,International,Monsoon,12/8/2023,4311,3.01,813197.51,188.6331501
VIS11748,France,Rome,Adventure,International,Winter,6/12/2023,2204,4.16,602361.26,273.303657
VIS11749,Malaysia,Kuala Lumpur,Wildlife,International,Monsoon,10/8/2021,3782,3.94,314599.06,83.18325225
VIS11750,Singapore,Rome,Adventure,International,Summer,8/7/2022,2653,3.15,146658.61,55.28029024
VIS11751,France,Bangkok,Adventure,Domestic,Summer,8/15/2022,2249,2.52,347252.37,154.4030102
VIS11752,Italy,Kochi,Wildlife,International,Monsoon,9/7/2022,2246,4.72,532251.1,236.9773375
VIS11753,Thailand,Munnar,Beach,Domestic,Summer,3/2/2023,655,3.12,190713.88,291.166229
VIS11754,Italy,Singapore,City Tourism,Domestic,Summer,2/19/2021,1560,4.14,344332.68,220.7260769
VIS11755,Dubai,Bangkok,Hill Station,Domestic,Monsoon,1/11/2022,4247,3.41,308544.46,72.64997881
VIS11756,Thailand,Singapore,Adventure,Domestic,Summer,10/3/2022,2619,4.06,309581.18,118.2058725
VIS11757,Singapore,Bangkok,Hill Station,Domestic,Monsoon,12/3/2022,2790,3.72,123006.66,44.0884086
VIS11758,France,Alappuzha,Wildlife,International,Summer,2/14/2023,4792,4.38,539705.61,112.6263794
VIS11759,India,Kuala Lumpur,Hill Station,International,Summer,4/17/2022,4724,3.47,594259.38,125.7958044
VIS11760,Malaysia,Rome,Adventure,Domestic,Summer,5/11/2022,1571,3.31,445962.21,283.8715532
VIS11761,Singapore,Kuala Lumpur,Hill Station,Domestic,Monsoon,5/5/2022,2333,3.99,83414.59,35.75421775
VIS11762,Malaysia,Rome,Heritage,Domestic,Monsoon,2/19/2024,1699,2.98,188352.31,110.8606886
VIS11763,Indonesia,Dubai,City Tourism,International,Monsoon,3/4/2021,1222,4.94,291157.74,238.2632897
VIS11764,Singapore,Paris,Hill Station,Domestic,Monsoon,7/1/2023,620,2.57,34958.07,56.38398387
VIS11765,Italy,Dubai,Wildlife,International,Summer,3/25/2022,2217,4.52,183185.65,82.62771764
VIS11766,Italy,Rome,Hill Station,International,Winter,11/9/2023,4080,4.16,312857.06,76.68065196
VIS11767,Thailand,Bali,Beach,International,Monsoon,3/26/2021,3359,3.78,770555.61,229.4003007
VIS11768,Singapore,Paris,City Tourism,International,Monsoon,9/4/2023,3569,3.58,941475.23,263.7924433
VIS11769,Indonesia,Rome,Adventure,International,Winter,11/25/2023,3609,3.58,861386.6,238.6773622
VIS11770,France,Dubai,City Tourism,International,Summer,4/2/2021,505,3.62,126365.02,250.2277624
VIS11771,India,Dubai,City Tourism,Domestic,Winter,8/19/2023,4546,4.27,216995.84,47.7333568
VIS11772,Italy,Paris,Adventure,International,Monsoon,9/24/2023,3779,3.98,649410.63,171.8472162
VIS11773,Indonesia,Rome,City Tourism,International,Summer,6/12/2021,1861,2.79,266665.75,143.2916443
VIS11774,Singapore,Bangkok,Beach,International,Summer,8/12/2022,338,3.76,32869.48,97.24698225
VIS11775,Singapore,Munnar,Beach,Domestic,Monsoon,1/17/2023,2346,3.52,446472.82,190.31237
VIS11776,Dubai,Bangkok,Wildlife,International,Monsoon,6/18/2023,3870,3.36,830281.72,214.5430801
VIS11777,Dubai,Kuala Lumpur,Adventure,Domestic,Winter,1/31/2022,1421,4.91,341225.04,240.1302182
VIS11778,Malaysia,Bangkok,Heritage,Domestic,Monsoon,5/16/2022,3423,4.69,258460.93,75.50713701
VIS11779,Italy,Singapore,Heritage,Domestic,Monsoon,10/12/2023,357,4.18,88212.36,247.0934454
VIS11780,Italy,Kochi,Adventure,Domestic,Monsoon,7/27/2021,2667,3.73,313739.62,117.6376528
VIS11781,Malaysia,Kochi,Heritage,Domestic,Winter,5/22/2023,2620,4.13,632308.56,241.339145
VIS11782,Italy,Dubai,Beach,Domestic,Monsoon,12/23/2022,3600,2.79,324254.42,90.07067222
VIS11783,France,Kuala Lumpur,Heritage,Domestic,Monsoon,9/22/2022,2207,4.77,574034.08,260.0970005
VIS11784,Indonesia,Kochi,Beach,Domestic,Summer,9/20/2021,2473,4.61,153195.05,61.94704812
VIS11785,Singapore,Munnar,Heritage,Domestic,Monsoon,7/29/2022,4450,3.4,913507.24,205.2825258
VIS11786,France,Paris,Wildlife,International,Winter,4/3/2021,2993,3,272022.81,90.88633812
VIS11787,Singapore,Alappuzha,Heritage,International,Winter,1/19/2023,4413,3.5,1075877.33,243.7972649
VIS11788,Indonesia,Kuala Lumpur,City Tourism,International,Monsoon,6/18/2021,3085,4.25,713294.18,231.2136726
VIS11789,Singapore,Alappuzha,Adventure,Domestic,Winter,4/13/2021,3084,4.24,453744.25,147.1284857
VIS11790,France,Dubai,Wildlife,Domestic,Summer,2/8/2023,3909,2.87,247257.25,63.25332566
VIS11791,Dubai,Bangkok,Hill Station,Domestic,Winter,5/5/2022,2506,2.92,243021.41,96.97582203
VIS11792,France,Kochi,City Tourism,International,Summer,,4591,4.24,222115.44,48.38062296
VIS11793,Singapore,Dubai,Beach,International,Summer,2/13/2022,734,4.64,199087.69,271.2366349
VIS11794,India,Singapore,Beach,Domestic,Winter,10/3/2021,3544,4.09,502567.73,141.8080502
VIS11795,India,Alappuzha,City Tourism,Domestic,Winter,12/2/2022,3821,4.95,649144.4,169.8886155
VIS11796,France,Singapore,Wildlife,International,Monsoon,8/5/2021,1507,3.02,160433.45,106.4588255
VIS11797,Indonesia,Kuala Lumpur,Beach,Domestic,Monsoon,12/6/2023,1306,2.81,110338.76,84.48603369
VIS11798,Malaysia,Bangkok,Adventure,International,Monsoon,10/7/2021,699,4.67,31837.72,45.54752504
VIS11799,Thailand,Paris,Adventure,Domestic,Summer,11/13/2023,4111,4.73,157212.63,38.24194357
VIS11800,Indonesia,Munnar,Heritage,Domestic,Winter,5/20/2021,3270,4.59,421873.11,129.0131835
VIS11801,India,Alappuzha,Adventure,International,Monsoon,12/24/2021,2329,4.44,333948.69,143.3871576
VIS11802,Singapore,Kuala Lumpur,Adventure,International,Summer,6/13/2022,4734,2.61,431172.67,91.07998944
VIS11803,France,Bangkok,City Tourism,Domestic,Winter,9/29/2021,1340,2.9,167219.18,124.7904328
VIS11804,India,Rome,Heritage,International,Summer,9/30/2023,4505,2.98,340639.06,75.61355383
VIS11805,Thailand,Singapore,Adventure,International,Monsoon,3/12/2022,1222,2.88,152997.39,125.2024468
VIS11806,Singapore,Dubai,Heritage,International,Summer,1/23/2023,629,4.24,33921.94,53.92995231
VIS11807,Italy,Kochi,City Tourism,Domestic,Monsoon,6/26/2023,3173,3.6,142821.86,45.01161677
VIS11808,France,Paris,City Tourism,International,Monsoon,11/27/2023,1250,4.84,242793.35,194.23468
VIS11809,Singapore,Bali,Adventure,International,Summer,6/18/2021,4514,2.88,487916.81,108.0896788
VIS11810,India,Paris,Adventure,International,Summer,12/28/2023,2766,3.27,480027.84,173.5458568
VIS11811,Italy,Rome,Hill Station,Domestic,Winter,1/22/2024,1564,4.87,148139.96,94.7186445
VIS11812,India,Bangkok,Wildlife,Domestic,Winter,11/15/2023,41,4.42,3563.68,86.91902439
VIS11813,Dubai,Munnar,Heritage,Domestic,Monsoon,8/31/2022,2349,3.06,546348.27,232.587599
VIS11814,Singapore,Dubai,Beach,International,Summer,12/11/2022,1302,2.56,137840.03,105.8679186
VIS11815,Singapore,Alappuzha,Wildlife,International,Summer,1/30/2022,3874,4.44,722137.23,186.4060996
VIS11816,Italy,Paris,Heritage,International,Winter,4/5/2021,2992,3.8,812408.77,271.5269953
VIS11817,Thailand,Alappuzha,Hill Station,International,Summer,2/17/2023,2064,3.95,374395.46,181.3931492
VIS11818,Italy,Bangkok,City Tourism,Domestic,Monsoon,4/23/2021,3207,2.78,279782.57,87.24121297
VIS11819,India,Rome,Wildlife,Domestic,Monsoon,9/21/2021,4996,4.69,110818.99,22.18154323
VIS11820,Italy,Dubai,Adventure,International,Monsoon,3/7/2022,607,2.52,159552.05,262.8534596
VIS11821,Singapore,Singapore,Hill Station,International,Winter,8/13/2022,4664,3.54,1038532.55,222.6699292
VIS11822,Indonesia,Dubai,Adventure,International,Summer,12/19/2022,4268,4.43,963927.38,225.8499016
VIS11823,India,Paris,Heritage,International,Monsoon,3/29/2022,4371,3.37,359276.38,82.19546557
VIS11824,Thailand,Alappuzha,Wildlife,Domestic,Monsoon,5/19/2022,731,2.85,33596.36,45.9594528
VIS11825,France,Munnar,Heritage,Domestic,Monsoon,2/22/2024,850,3.83,48439.45,56.98758824
VIS11826,Malaysia,Munnar,Hill Station,Domestic,Winter,3/15/2024,39,2.72,9725.19,249.3638462
VIS11827,Malaysia,Rome,Heritage,Domestic,Summer,7/27/2023,4875,4.43,133376.56,27.35929436
VIS11828,Thailand,Alappuzha,Hill Station,Domestic,Winter,9/23/2023,1787,4.6,382832.9,214.2321768
VIS11829,Thailand,Kochi,Heritage,Domestic,Monsoon,3/11/2023,2020,4.76,465057.97,230.2267178
VIS11830,France,Bangkok,Hill Station,Domestic,Monsoon,9/26/2023,2723,4.42,565994.47,207.8569482
VIS11831,Malaysia,Bangkok,Adventure,Domestic,Summer,10/4/2023,832,3.41,235444,282.9855769
VIS11832,Indonesia,Bangkok,City Tourism,Domestic,Winter,10/9/2021,1668,3.98,164491.47,98.61598921
VIS11833,India,Kuala Lumpur,City Tourism,International,Winter,4/28/2023,2336,4.83,144934.53,62.04389127
VIS11834,France,Dubai,Hill Station,Domestic,Summer,6/29/2023,1505,3.09,162713.82,108.115495
VIS11835,India,Dubai,Beach,Domestic,Summer,10/4/2022,3956,3.38,886803.96,224.1668251
VIS11836,Italy,Munnar,Adventure,Domestic,Summer,1/18/2021,1794,3.89,288289.32,160.696388
VIS11837,India,Singapore,Adventure,Domestic,Winter,1/14/2021,1270,4.31,200191.2,157.6308661
VIS11838,Indonesia,Alappuzha,Hill Station,International,Winter,7/2/2023,3028,4.61,676107.94,223.285317
VIS11839,Singapore,Kochi,Beach,International,Monsoon,8/18/2022,3307,3.01,467559.26,141.3847173
VIS11840,India,Paris,Adventure,Domestic,Monsoon,4/18/2021,4989,2.85,432354.72,86.66159952
VIS11841,Indonesia,Singapore,Heritage,International,Monsoon,7/2/2023,2543,2.56,421523.79,165.7584703
VIS11842,India,Dubai,Hill Station,International,Monsoon,7/17/2021,1498,2.7,292734.2,195.4166889
VIS11843,Malaysia,Kochi,Hill Station,Domestic,Monsoon,9/1/2022,2579,2.89,616563.46,239.0707484
VIS11844,Italy,Kochi,Beach,Domestic,Summer,7/31/2022,4288,4.35,486898.93,113.5491908
VIS11845,Malaysia,Bali,Beach,Domestic,Winter,11/4/2022,4510,3.82,712022.89,157.8764723
VIS11846,Dubai,Bali,Adventure,Domestic,Winter,4/19/2021,4416,4.24,977200,221.2862319
VIS11847,Dubai,Paris,Adventure,International,Monsoon,5/16/2022,2650,4.44,380561.36,143.6080604
VIS11848,India,Paris,Beach,International,Summer,3/4/2021,2508,4.97,402506.44,160.4890112
VIS11849,India,Munnar,Adventure,Domestic,Monsoon,7/31/2021,52,2.76,9340.97,179.6340385
VIS11850,Indonesia,Rome,Beach,International,Winter,11/23/2022,1462,3.79,229568.29,157.0234542
VIS11851,Dubai,Bali,City Tourism,International,Winter,6/20/2022,3516,4.97,560073.64,159.2928441
VIS11852,Singapore,Rome,Hill Station,Domestic,Monsoon,10/17/2021,312,3.4,60525.04,193.9905128
VIS11853,Dubai,Bali,Wildlife,International,Monsoon,4/29/2023,1535,4.72,258711.66,168.541798
VIS11854,Thailand,Paris,Adventure,Domestic,Summer,,3182,3.31,450391.27,141.5434538
VIS11855,Thailand,Munnar,City Tourism,International,Monsoon,3/15/2022,3012,4.76,761867.77,252.9441467
VIS11856,Dubai,Kochi,Heritage,Domestic,Monsoon,5/2/2023,1081,3.19,166463.18,153.9899907
VIS11857,Italy,Singapore,Adventure,International,Summer,1/16/2023,1222,3.55,57503.18,47.05661211
VIS11858,Indonesia,Kochi,Beach,Domestic,Summer,11/5/2021,3276,4.5,860701.38,262.729359
VIS11859,France,Munnar,Beach,International,Monsoon,6/11/2023,1138,3.15,171900.98,151.0553427
VIS11860,Malaysia,Alappuzha,Wildlife,International,Monsoon,3/21/2021,561,4.18,97766.72,174.2722282
VIS11861,France,Bali,Adventure,Domestic,Winter,4/16/2021,3837,4.63,821952.12,214.2173886
VIS11862,Indonesia,Singapore,Wildlife,Domestic,Summer,7/15/2021,333,3.34,99754.85,299.5641141
VIS11863,Malaysia,Kochi,Beach,International,Winter,9/16/2022,4823,4.92,507481.1,105.221045
VIS11864,Malaysia,Singapore,Adventure,Domestic,Monsoon,5/27/2022,4362,3.63,1055707.72,242.0237781
VIS11865,India,Dubai,City Tourism,International,Monsoon,1/26/2022,3304,3.6,492379.81,149.0253662
VIS11866,Malaysia,Kochi,Adventure,International,Monsoon,9/22/2023,3846,4.88,378488.89,98.41104784
VIS11867,India,Kuala Lumpur,Wildlife,International,Summer,2/11/2023,4269,3.61,745965.42,174.7400843
VIS11868,Indonesia,Bangkok,City Tourism,International,Monsoon,6/29/2022,88,3.01,2631.76,29.90636364
VIS11869,Thailand,Alappuzha,Beach,International,Summer,4/19/2023,1779,2.71,451172.81,253.6103485
VIS11870,Thailand,Rome,Beach,International,Summer,12/27/2021,2621,2.77,536314.17,204.6219649
VIS11871,Italy,Paris,Wildlife,International,Monsoon,1/7/2022,2480,3.56,207752.65,83.77122984
VIS11872,France,Bali,City Tourism,Domestic,Winter,3/31/2023,1676,3.11,135249.77,80.69795346
VIS11873,Indonesia,Munnar,Heritage,Domestic,Monsoon,1/3/2022,1645,3.23,478418.98,290.8322067
VIS11874,Thailand,Bangkok,Hill Station,Domestic,Monsoon,,4271,4.16,1269513.18,297.2402669
VIS11875,Malaysia,Kuala Lumpur,City Tourism,International,Summer,3/21/2024,4734,2.68,1264830.43,267.1800655
VIS11876,Singapore,Kuala Lumpur,City Tourism,International,Monsoon,7/15/2021,3541,4.78,721498.78,203.7556566
VIS11877,Italy,Singapore,Heritage,International,Summer,8/30/2023,1954,4.75,347858.86,178.0239816
VIS11878,Italy,Bali,City Tourism,International,Monsoon,3/26/2024,4332,4,727371.03,167.9065166
VIS11879,Singapore,Kochi,Heritage,Domestic,Winter,9/10/2021,4135,4.99,1177556.31,284.7778259
VIS11880,India,Rome,Heritage,Domestic,Summer,12/14/2021,3249,3.32,524384.14,161.3986273
VIS11881,France,Alappuzha,Adventure,Domestic,Monsoon,9/4/2021,940,3.38,228431.87,243.0126277
VIS11882,France,Rome,Adventure,International,Winter,9/28/2023,1447,3.67,243612.4,168.3568763
